logged_at,trade_date,scanner,ticker,side,setup,entry,stop,target,shares,risk_dollars,gap_pct,gap_tier,stop_method,regime,spy_pct,conviction,fresh_bull_5m,path_target,path_score,rr,notes,setup_kind,bracket_pair_id,bracket_resolution,outcome,exit_px,pnl,outcome_set_at,forward_high,forward_low
2026-05-11T05:39:23,2026-05-11,momentum,HPAI,LONG,MOO_GENESIS,1.4099,1.3888,1.4522,4728,100.0,73.41,PARABOLIC,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=543.4x pm_vol=15984351,SINGLE,,,STOP,1.3888,-99.76,2026-05-11T13:21:13,1.56,1.24
2026-05-11T05:39:24,2026-05-11,momentum,MRAM,LONG,MOO_GENESIS,36.49,35.9427,37.5847,182,100.0,48.13,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=15.9x pm_vol=1763334,SINGLE,,,STOP,35.9427,-99.61,2026-05-11T13:21:14,44.67,33.66
2026-05-11T05:39:26,2026-05-11,momentum,GAMB,LONG,MOO_GENESIS,5.43,5.3485,5.5929,1227,100.0,33.04,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=3246.9x pm_vol=4021771,SINGLE,,,STOP,5.3485,-100.0,2026-05-11T13:21:14,4.91,4.31
2026-05-11T05:39:29,2026-05-11,momentum,KIDZ,LONG,MOO_GENESIS,0.6835,0.6732,0.704,9753,100.0,35.17,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=70.4x pm_vol=28787414,SINGLE,,,STOP,0.6732,-100.46,2026-05-11T13:21:15,0.5508,0.4155
2026-05-11T05:39:30,2026-05-11,momentum,GCTS,LONG,MOO_GENESIS,1.88,1.8518,1.9364,3546,100.0,27.65,STRETCHED,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=5.6x pm_vol=2768406,SINGLE,,,STOP,1.8518,-100.0,2026-05-11T13:21:15,1.725,1.6
2026-05-11T05:39:32,2026-05-11,momentum,PRSO,LONG,MOO_GENESIS,1.09,1.0736,1.1227,6116,100.0,28.1,STRETCHED,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=57.4x pm_vol=3413671,SINGLE,,,TARGET,1.1227,199.99,2026-05-11T13:21:16,1.59,1.19
2026-05-11T05:39:37,2026-05-11,momentum,SIDU,LONG,MOO_GENESIS,3.59,3.5361,3.6977,1857,100.0,9.97,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=2.8x pm_vol=1313353,SINGLE,,,STOP,3.5361,-100.09,2026-05-11T13:21:16,3.95,3.475
2026-05-11T05:39:45,2026-05-11,momentum,CRCL,LONG,MOO_GENESIS,116.22,114.4767,119.7066,57,100.0,8.55,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=2.6x pm_vol=3986678,SINGLE,,,STOP,114.4767,-99.37,2026-05-11T13:21:17,134.8,112.8
2026-05-11T05:40:03,2026-05-11,momentum,ZBAO,LONG,MOO_GENESIS,0.5758,0.5672,0.5931,11578,100.0,38.93,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=3015.9x pm_vol=2724359,SINGLE,,,TARGET,0.5931,200.3,2026-05-11T13:21:17,0.73,0.6026
2026-05-11T05:40:06,2026-05-11,momentum,MWG,LONG,MOO_GENESIS,1.51,1.4873,1.5553,4415,100.0,41.95,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=5255.5x pm_vol=3996788,SINGLE,,,TARGET,1.5553,200.0,2026-05-11T13:21:18,1.78,1.4972
2026-05-11T05:40:19,2026-05-11,momentum,HIMS,LONG,MOO_GENESIS,29.37,28.9294,30.2511,226,100.0,7.89,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=2.6x pm_vol=1036040,SINGLE,,,STOP,28.9294,-99.58,2026-05-11T13:21:18,30.385,28.6191
2026-05-11T05:40:22,2026-05-11,momentum,MRNA,LONG,MOO_GENESIS,57.83,56.9626,59.5649,115,100.0,10.16,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=5.7x pm_vol=916233,SINGLE,,,STOP,56.9626,-99.75,2026-05-11T13:21:19,58.9099,51.3901
2026-05-11T05:40:42,2026-05-11,momentum,SATL,LONG,MOO_GENESIS,7.92,7.8012,8.1576,841,100.0,13.34,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=3.2x pm_vol=582638,SINGLE,,,TARGET,8.1576,199.82,2026-05-11T13:21:19,8.8999,7.93
2026-05-11T05:40:54,2026-05-11,momentum,DXYZ,LONG,MOO_GENESIS,58.27,57.3959,60.0181,114,100.0,9.89,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=2.2x pm_vol=380747,SINGLE,,,TARGET,60.0181,199.28,2026-05-11T13:21:20,71.24,60.22
2026-05-11T05:41:10,2026-05-11,momentum,MNTS,LONG,MOO_GENESIS,6.25,6.1562,6.4375,1066,100.0,19.23,STRETCHED,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=6.6x pm_vol=612628,SINGLE,,,STOP,6.1562,-99.99,2026-05-11T13:21:20,7.3,5.52
2026-05-11T05:46:10,2026-05-11,short,CLIK,SHORT,SHORT_GENESIS_9_33,4.0134,4.0535,3.9331,2491,100.0,-5.38,IN_BAND,FIXED,FAVORABLE,-0.05,,,,,2.0,relvol=11865.1x pm_vol=28661451 borrow=MEDIUM,SINGLE,,,TARGET,3.9331,200.03,2026-05-11T13:21:13,3.44,1.77
2026-05-11T05:46:30,2026-05-11,short,CRCL,SHORT,SHORT_GENESIS_9_33,115.55,116.7055,113.239,86,100.0,-4.53,IN_BAND,FIXED,FAVORABLE,-0.05,,,,,2.0,relvol=2.6x pm_vol=4079922 borrow=LOW,SINGLE,,,TARGET,113.239,198.75,2026-05-11T13:21:17,134.8,105.36
2026-05-11T05:46:45,2026-05-11,short,KEEL,SHORT,SHORT_GENESIS_9_33,3.61,3.6461,3.5378,2770,100.0,-9.82,IN_BAND,FIXED,FAVORABLE,-0.05,,,,,2.0,relvol=2.1x pm_vol=2947072 borrow=MEDIUM,SINGLE,,,STOP,3.6461,-100.0,2026-05-11T13:21:21,4.5,3.7701
2026-05-11T05:46:49,2026-05-11,short,ZBAO,SHORT,SHORT_GENESIS_9_33,0.5962,0.6022,0.5843,16772,100.0,-16.76,STRETCHED,FIXED,FAVORABLE,-0.05,,,,,2.0,"relvol=3016.6x pm_vol=2725017 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,STOP,0.6022,-100.63,2026-05-11T13:21:17,0.73,0.5801
2026-05-11T05:46:53,2026-05-11,short,MWG,SHORT,SHORT_GENESIS_9_33,1.51,1.5251,1.4798,6622,100.0,-20.29,STRETCHED,FIXED,FAVORABLE,-0.05,,,,,2.0,relvol=5258.9x pm_vol=3999396 borrow=HIGH (low-priced low-float — verify locate before entering),SINGLE,,,TARGET,1.4798,199.98,2026-05-11T13:21:18,1.78,1.41
2026-05-11T05:47:13,2026-05-11,short,TE,SHORT,SHORT_GENESIS_9_33,5.8612,5.9198,5.744,1706,100.0,-6.49,IN_BAND,FIXED,FAVORABLE,-0.05,,,,,2.0,relvol=2.9x pm_vol=295992 borrow=LOW,SINGLE,,,STOP,5.9198,-99.97,2026-05-11T13:21:21,6.58,6.0
2026-05-11T05:47:50,2026-05-11,short,CSIQ,SHORT,SHORT_GENESIS_9_33,19.01,19.2001,18.6298,526,100.0,-8.28,IN_BAND,FIXED,FAVORABLE,-0.05,,,,,2.0,relvol=3.5x pm_vol=270711 borrow=LOW,SINGLE,,,STOP,19.2001,-99.99,2026-05-11T13:21:22,20.85,19.815
2026-05-11T07:02:35,2026-05-11,intraday,HPAI,LONG,HOLDING-LONG,1.38,1.23,1.68,666,100.0,29.8,STRETCHED,PM low,FAVORABLE,0.14,,,,,2.0,score=5647.31 relvol=189.48 float=37.65M,SINGLE,,,CLOSE,1.32,-39.96,2026-05-11T13:21:13,1.56,1.24
2026-05-11T07:02:36,2026-05-11,intraday,PRSO,LONG,HOLDING-LONG,1.185,1.01,1.535,571,100.0,14.99,IN_BAND,PM low,FAVORABLE,0.14,,,,,2.0,score=110.41 relvol=7.37 float=12.63M,SINGLE,,,TARGET,1.535,199.85,2026-05-11T13:21:16,1.59,1.19
2026-05-11T07:02:37,2026-05-11,intraday,GCTS,SHORT,FAILED-GAP-SHORT,1.735,2.17,0.865,229,100.0,7.06,IN_BAND,PM high,FAVORABLE,0.14,,,,,2.0,score=6.73 relvol=1.36 float=72.49M,SINGLE,,,CLOSE,1.64,21.76,2026-05-11T13:21:15,1.725,1.6
2026-05-11T07:02:39,2026-05-11,intraday,GAMB,SHORT,FAILED-GAP-SHORT,4.94,6.0,2.82,94,100.0,16.19,STRETCHED,PM high,FAVORABLE,0.14,,,,,2.0,score=108.79 relvol=9.6 float=35.1M,SINGLE,,,CLOSE,4.39,51.7,2026-05-11T13:21:14,4.91,4.31
2026-05-11T07:02:40,2026-05-11,intraday,INO,SHORT,FAILED-GAP-SHORT,1.41,1.6955,0.839,350,100.0,11.64,IN_BAND,PM high,FAVORABLE,0.14,,,,,2.0,score=16.32 relvol=2.0 float=81.59M,SINGLE,,,CLOSE,1.43,-7.0,2026-05-11T13:21:22,1.505,1.39
2026-05-11T07:02:42,2026-05-11,intraday,GSIT,LONG,HOLDING-LONG,10.67,8.72,14.57,51,100.0,9.94,IN_BAND,PM low,FAVORABLE,0.14,,,,,2.0,score=42.04 relvol=4.23 float=36.19M,SINGLE,,,CLOSE,11.77,56.1,2026-05-11T13:21:23,12.42,11.03
2026-05-11T07:02:43,2026-05-11,intraday,DRTS,LONG,HOLDING-LONG,9.99,8.6,12.77,71,100.0,14.57,IN_BAND,PM low,FAVORABLE,0.14,,,,,2.0,score=49.44 relvol=3.39 float=88.01M,SINGLE,,,CLOSE,10.32,23.43,2026-05-11T13:21:23,10.8,9.8501
2026-05-11T07:02:44,2026-05-11,intraday,MNTS,LONG,HOLDING-LONG,5.89,5.52,6.63,270,100.0,7.88,IN_BAND,PM low,FAVORABLE,0.14,,,,,2.0,score=18.57 relvol=2.36 float=6.18M,SINGLE,,,TARGET,6.63,199.8,2026-05-11T13:21:20,7.3,5.52
2026-05-11T07:02:46,2026-05-11,intraday,ASAN,SHORT,FAILED-GAP-SHORT,6.565,7.04,5.615,210,100.0,3.17,IN_BAND,PM high,FAVORABLE,0.14,,,,,2.0,score=0.86 relvol=0.39 float=237.36M,SINGLE,,,CLOSE,6.34,47.25,2026-05-11T13:21:24,6.49,6.07
2026-05-12T05:54:27,2026-05-12,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,-0.35,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,CLOSE,14.78,54.48,2026-05-13T02:54:51,15.02,14.55
2026-05-12T05:54:27,2026-05-12,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,-0.35,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.2187,-99.84,2026-05-13T02:54:52,13.415,12.83
2026-05-12T05:54:31,2026-05-12,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,-0.36,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,CLOSE,14.78,54.48,2026-05-13T02:54:51,15.02,14.55
2026-05-12T05:54:32,2026-05-12,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,-0.36,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.2187,-99.84,2026-05-13T02:54:52,13.415,12.83
2026-05-12T05:54:38,2026-05-12,momentum,BZFD,LONG,MOO_GENESIS,1.4585,1.4366,1.5023,4570,100.0,128.8,PARABOLIC,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=23157.0x pm_vol=17293679,SINGLE,,,TARGET,1.5023,200.17,2026-05-13T02:54:52,1.75,1.35
2026-05-12T05:54:39,2026-05-12,momentum,CNCK,LONG,MOO_GENESIS,2.3801,2.3444,2.4515,2801,100.0,60.0,PARABOLIC,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=85449.4x pm_vol=28659739,SINGLE,,,STOP,2.3444,-100.0,2026-05-13T02:54:53,2.345,1.97
2026-05-12T05:54:41,2026-05-12,momentum,TDIC,LONG,MOO_GENESIS,1.59,1.5662,1.6377,4192,100.0,150.96,PARABOLIC,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=40.2x pm_vol=24906992,SINGLE,,,TARGET,1.6377,199.96,2026-05-13T02:54:53,2.87,1.41
2026-05-12T05:54:43,2026-05-12,momentum,HTCO,LONG,MOO_GENESIS,10.25,10.0962,10.5575,650,100.0,55.74,PARABOLIC,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=50.3x pm_vol=4434313,SINGLE,,,STOP,10.0962,-99.97,2026-05-13T02:54:54,12.12,7.3
2026-05-12T05:54:45,2026-05-12,momentum,RPGL,LONG,MOO_GENESIS,0.5476,0.5394,0.564,12174,100.0,64.8,PARABOLIC,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=109.7x pm_vol=13555344,SINGLE,,,STOP,0.5394,-99.83,2026-05-13T02:54:54,0.5397,0.4345
2026-05-12T05:54:46,2026-05-12,momentum,QUBT,LONG,MOO_GENESIS,12.7258,12.5349,13.1076,523,100.0,31.14,EXTREME,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=30.1x pm_vol=13521619,SINGLE,,,TARGET,13.1076,199.68,2026-05-13T02:54:55,13.415,11.29
2026-05-12T05:54:48,2026-05-12,momentum,AMBO,LONG,MOO_GENESIS,2.55,2.5117,2.6265,2614,100.0,53.08,PARABOLIC,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=7909.7x pm_vol=1969508,SINGLE,,,STOP,2.5117,-100.12,2026-05-13T02:54:55,2.5199,1.9901
2026-05-12T05:54:49,2026-05-12,momentum,WEN,LONG,MOO_GENESIS,7.85,7.7322,8.0855,849,100.0,26.48,STRETCHED,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=18.6x pm_vol=5554795,SINGLE,,,STOP,7.7322,-100.01,2026-05-13T02:54:56,8.02,7.41
2026-05-12T05:54:51,2026-05-12,momentum,MGNX,LONG,MOO_GENESIS,3.4,3.349,3.502,1960,100.0,38.64,EXTREME,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=1291.5x pm_vol=2373143,SINGLE,,,TARGET,3.502,199.92,2026-05-13T02:54:56,3.77,3.46
2026-05-12T05:54:54,2026-05-12,momentum,PLUG,LONG,MOO_GENESIS,3.9081,3.8495,4.0253,1705,100.0,13.07,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=6.0x pm_vol=11494593,SINGLE,,,STOP,3.8495,-99.91,2026-05-13T02:54:57,3.89,3.46
2026-05-12T05:54:55,2026-05-12,momentum,XOS,LONG,MOO_GENESIS,2.1101,2.0784,2.1734,3159,100.0,50.79,PARABOLIC,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=4508.2x pm_vol=4213623,SINGLE,,,STOP,2.0784,-100.14,2026-05-13T02:54:57,2.13,1.83
2026-05-12T05:54:57,2026-05-12,momentum,VG,LONG,MOO_GENESIS,12.65,12.4603,13.0295,527,100.0,11.96,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=4.4x pm_vol=1571038,SINGLE,,,TARGET,13.0295,200.0,2026-05-13T02:54:58,13.595,12.505
2026-05-12T05:54:59,2026-05-12,momentum,TE,LONG,MOO_GENESIS,6.6,6.501,6.798,1010,100.0,28.31,STRETCHED,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=39.0x pm_vol=5962030,SINGLE,,,STOP,6.501,-99.99,2026-05-13T02:54:58,6.255,5.5
2026-05-12T05:55:01,2026-05-12,momentum,RZLV,LONG,MOO_GENESIS,2.82,2.7777,2.9046,2364,100.0,6.25,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=3.7x pm_vol=2817737,SINGLE,,,STOP,2.7777,-100.0,2026-05-13T02:54:59,2.91,2.65
2026-05-12T05:55:09,2026-05-12,momentum,RGTI,LONG,MOO_GENESIS,20.9,20.5865,21.527,318,100.0,7.8,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=4.2x pm_vol=4143039,SINGLE,,,STOP,20.5865,-99.69,2026-05-13T02:54:59,20.651,18.2301
2026-05-12T05:55:10,2026-05-12,momentum,LAES,LONG,MOO_GENESIS,3.09,3.0436,3.1827,2157,100.0,3.92,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=2.1x pm_vol=1490286,SINGLE,,,STOP,3.0436,-100.08,2026-05-13T02:55:00,3.12,2.865
2026-05-12T05:55:12,2026-05-12,momentum,IONQ,LONG,MOO_GENESIS,57.84,56.9724,59.5752,115,100.0,7.47,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=2.2x pm_vol=4306771,SINGLE,,,STOP,56.9724,-99.77,2026-05-13T02:55:00,57.8899,52.17
2026-05-12T05:55:21,2026-05-12,momentum,MOBX,LONG,MOO_GENESIS,2.15,2.1178,2.2145,3100,100.0,37.95,EXTREME,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=66.3x pm_vol=1865155,SINGLE,,,TARGET,2.2145,199.95,2026-05-13T02:55:01,2.35,1.875
2026-05-12T05:55:23,2026-05-12,momentum,GPRO,LONG,MOO_GENESIS,1.25,1.2312,1.2875,5333,100.0,7.74,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=6.8x pm_vol=1483362,SINGLE,,,STOP,1.2312,-100.26,2026-05-13T02:55:01,1.17,1.08
2026-05-12T05:55:25,2026-05-12,momentum,QBTS,LONG,MOO_GENESIS,23.02,22.6747,23.7106,289,100.0,8.61,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=8.6x pm_vol=6709329,SINGLE,,,TARGET,23.7106,199.58,2026-05-13T02:55:02,23.91,20.88
2026-05-12T05:55:28,2026-05-12,momentum,VTGN,LONG,MOO_GENESIS,0.6249,0.6155,0.6436,10668,100.0,19.0,STRETCHED,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=368.3x pm_vol=4132429,SINGLE,,,STOP,0.6155,-100.28,2026-05-13T02:55:02,0.638,0.611
2026-05-12T05:56:09,2026-05-12,momentum,URG,LONG,MOO_GENESIS,1.8797,1.8515,1.9361,3546,100.0,12.64,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=6.8x pm_vol=460076,SINGLE,,,STOP,1.8515,-100.0,2026-05-13T02:55:03,1.95,1.78
2026-05-12T05:56:13,2026-05-12,momentum,GSIT,LONG,MOO_GENESIS,12.25,12.0663,12.6175,544,100.0,10.07,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=6.3x pm_vol=309566,SINGLE,,,STOP,12.0663,-99.93,2026-05-13T02:55:03,11.8799,10.41
2026-05-12T05:56:17,2026-05-12,momentum,FCEL,LONG,MOO_GENESIS,17.17,16.9124,17.6851,388,100.0,9.72,IN_BAND,FIXED,FAVORABLE,-0.35,,,,,2.0,relvol=2.7x pm_vol=546576,SINGLE,,,STOP,16.9124,-99.95,2026-05-13T02:55:04,17.36,14.54
2026-05-12T06:00:36,2026-05-12,short,TE,SHORT,SHORT_GENESIS_9_33,6.5,6.565,6.37,1538,100.0,-6.62,IN_BAND,FIXED,FAVORABLE,-0.33,,,,,2.0,relvol=40.1x pm_vol=6131415 borrow=LOW,SINGLE,,,TARGET,6.37,199.94,2026-05-13T02:54:58,6.51,5.5
2026-05-12T06:00:46,2026-05-12,short,LAES,SHORT,SHORT_GENESIS_9_33,3.0702,3.1009,3.0088,3257,100.0,-3.59,IN_BAND,FIXED,FAVORABLE,-0.33,,,,,2.0,relvol=2.2x pm_vol=1526615 borrow=MEDIUM,SINGLE,,,STOP,3.1009,-99.99,2026-05-13T02:55:00,3.24,2.865
2026-05-12T06:00:48,2026-05-12,short,IONQ,SHORT,SHORT_GENESIS_9_33,57.65,58.2265,56.497,173,100.0,-3.46,IN_BAND,FIXED,FAVORABLE,-0.33,,,,,2.0,relvol=2.3x pm_vol=4389290 borrow=LOW,SINGLE,,,STOP,58.2265,-99.73,2026-05-13T02:55:00,59.15,52.17
2026-05-12T06:00:58,2026-05-12,short,MOBX,SHORT,SHORT_GENESIS_9_33,2.15,2.1715,2.107,4651,100.0,-6.7,IN_BAND,FIXED,FAVORABLE,-0.33,,,,,2.0,relvol=66.5x pm_vol=1870881 borrow=HIGH (low-priced low-float — verify locate before entering),SINGLE,,,STOP,2.1715,-100.0,2026-05-13T02:55:01,2.42,1.875
2026-05-12T06:01:01,2026-05-12,short,GPRO,SHORT,SHORT_GENESIS_9_33,1.2398,1.2522,1.215,8065,100.0,-6.82,IN_BAND,FIXED,FAVORABLE,-0.33,,,,,2.0,"relvol=6.9x pm_vol=1508770 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,TARGET,1.215,200.01,2026-05-13T02:55:01,1.2,1.07
2026-05-12T06:01:04,2026-05-12,short,QBTS,SHORT,SHORT_GENESIS_9_33,23.29,23.5229,22.8242,429,100.0,-8.45,IN_BAND,FIXED,FAVORABLE,-0.33,,,,,2.0,relvol=8.8x pm_vol=6840684 borrow=LOW,SINGLE,,,STOP,23.5229,-99.91,2026-05-13T02:55:02,23.91,20.88
2026-05-12T06:01:07,2026-05-12,short,VTGN,SHORT,SHORT_GENESIS_9_33,0.6198,0.626,0.6074,16134,100.0,-9.65,IN_BAND,FIXED,FAVORABLE,-0.33,,,,,2.0,"relvol=369.5x pm_vol=4145512 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,STOP,0.626,-100.03,2026-05-13T02:55:02,0.66,0.58
2026-05-12T06:01:13,2026-05-12,short,HIMS,SHORT,SHORT_GENESIS_9_33,24.7997,25.0477,24.3037,403,100.0,-17.23,STRETCHED,FIXED,FAVORABLE,-0.33,,,,,2.0,relvol=3.0x pm_vol=2049674 borrow=LOW,SINGLE,,,STOP,25.0477,-99.94,2026-05-13T02:55:04,26.84,24.56
2026-05-12T06:01:19,2026-05-12,short,MVST,SHORT,SHORT_GENESIS_9_33,1.2399,1.2523,1.2151,8065,100.0,-41.58,EXTREME,FIXED,FAVORABLE,-0.33,,,,,2.0,"relvol=28.9x pm_vol=1555294 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,STOP,1.2523,-100.01,2026-05-13T02:55:05,1.49,1.36
2026-05-12T06:02:09,2026-05-12,short,DXYZ,SHORT,SHORT_GENESIS_9_33,59.01,59.6001,57.8298,169,100.0,-18.56,STRETCHED,FIXED,FAVORABLE,-0.33,,,,,2.0,relvol=2.7x pm_vol=841338 borrow=LOW,SINGLE,,,TARGET,57.8298,199.45,2026-05-13T02:55:05,59.88,48.73
2026-05-13T05:40:43,2026-05-13,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,0.0,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-13T15:19:17,2.51,2.41
2026-05-13T05:40:43,2026-05-13,abook,BMNR,LONG,MOO,20.9784,20.6637,21.6078,317,100.0,0.0,,FIXED,FAVORABLE,0.0,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,TARGET,21.6078,199.52,2026-05-13T15:19:18,21.685,21.11
2026-05-13T05:40:44,2026-05-13,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.0,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,TARGET,15.0998,199.67,2026-05-13T15:19:18,15.79,14.69
2026-05-13T05:40:44,2026-05-13,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.0,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,TARGET,13.8226,199.69,2026-05-13T15:19:19,14.83,13.475
2026-05-13T05:40:47,2026-05-13,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,0.01,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-13T15:19:17,2.51,2.41
2026-05-13T05:40:47,2026-05-13,abook,BMNR,LONG,MOO,20.9784,20.6637,21.6078,317,100.0,0.0,,FIXED,FAVORABLE,0.01,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,TARGET,21.6078,199.52,2026-05-13T15:19:18,21.685,21.11
2026-05-13T05:40:48,2026-05-13,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.01,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,TARGET,15.0998,199.67,2026-05-13T15:19:18,15.79,14.69
2026-05-13T05:40:48,2026-05-13,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.01,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,TARGET,13.8226,199.69,2026-05-13T15:19:19,14.83,13.475
2026-05-13T05:40:54,2026-05-13,momentum,QUCY,LONG,MOO_GENESIS,0.5842,0.5754,0.6017,11411,100.0,101.24,PARABOLIC,FIXED,FAVORABLE,-0.01,,,,,2.0,relvol=13853.2x pm_vol=55520960,SINGLE,,,TARGET,0.6017,199.69,2026-05-13T15:19:19,1.62,0.4868
2026-05-13T05:40:56,2026-05-13,momentum,FCHL,LONG,MOO_GENESIS,2.0,1.97,2.06,3333,100.0,75.94,PARABOLIC,FIXED,FAVORABLE,-0.01,,,,,2.0,relvol=196.6x pm_vol=16281979,SINGLE,,,TARGET,2.06,199.98,2026-05-13T15:19:20,2.32,1.73
2026-05-13T05:41:00,2026-05-13,momentum,EOSE,LONG,MOO_GENESIS,10.2136,10.0604,10.52,652,100.0,46.91,EXTREME,FIXED,FAVORABLE,-0.01,,,,,2.0,relvol=25.7x pm_vol=19963913,SINGLE,,,STOP,10.0604,-99.89,2026-05-13T15:19:20,9.36,8.19
2026-05-13T05:41:03,2026-05-13,momentum,OCG,LONG,MOO_GENESIS,2.26,2.2261,2.3278,2949,100.0,57.53,PARABOLIC,FIXED,FAVORABLE,-0.01,,,,,2.0,relvol=10.5x pm_vol=13369333,SINGLE,,,TARGET,2.3278,199.94,2026-05-13T15:19:21,2.7399,2.2
2026-05-13T05:41:05,2026-05-13,momentum,WOLF,LONG,MOO_GENESIS,64.3,63.3355,66.229,103,100.0,46.2,EXTREME,FIXED,FAVORABLE,-0.01,,,,,2.0,relvol=6.1x pm_vol=1794831,SINGLE,,,STOP,63.3355,-99.34,2026-05-13T15:19:21,67.38,58.6
2026-05-13T05:41:06,2026-05-13,momentum,NBIS,LONG,MOO_GENESIS,209.7341,206.5881,216.0261,31,100.0,19.73,STRETCHED,FIXED,FAVORABLE,-0.01,,,,,2.0,relvol=5.6x pm_vol=3164610,SINGLE,,,STOP,206.5881,-97.53,2026-05-13T15:19:22,217.34,198.0
2026-05-13T05:41:08,2026-05-13,momentum,QS,LONG,MOO_GENESIS,9.23,9.0915,9.5069,722,100.0,9.74,IN_BAND,FIXED,FAVORABLE,-0.01,,,,,2.0,relvol=3.6x pm_vol=1551483,SINGLE,,,STOP,9.0915,-100.0,2026-05-13T15:19:22,8.98,7.92
